path,performance,language,country,chunk,start_time,end_time,duration
7/FR/en/497071706_2839067886/vocal.ogg,497071706_2839067886,en,FR,002,6.15,9.12,2.97
7/FR/en/497071706_2839067886/vocal.ogg,497071706_2839067886,en,FR,003,9.72,29.94,20.22
6/PH/en/718154215_2839808998/vocal.ogg,718154215_2839808998,en,PH,001,1.44,10.62,9.18
6/PH/en/718154215_2839808998/vocal.ogg,718154215_2839808998,en,PH,003,11.31,29.37,18.060000000000002
9/PH/en/718154215_2839692949/vocal.ogg,718154215_2839692949,en,PH,001,0.0,10.62,10.62
9/PH/en/718154215_2839692949/vocal.ogg,718154215_2839692949,en,PH,004,11.28,29.91,18.630000000000003
7/QA/en/315095215_2737739254/vocal.ogg,315095215_2737739254,en,QA,001,0.0,0.87,0.87
7/QA/en/315095215_2737739254/vocal.ogg,315095215_2737739254,en,QA,002,3.09,15.6,12.51
7/QA/en/315095215_2737739254/vocal.ogg,315095215_2737739254,en,QA,003,19.2,29.61,10.41
18/PH/en/718154215_2842413206/vocal.ogg,718154215_2842413206,en,PH,001,1.41,10.65,9.24
18/PH/en/718154215_2842413206/vocal.ogg,718154215_2842413206,en,PH,003,11.31,29.76,18.450000000000003
10/PH/en/718154215_2842596832/vocal.ogg,718154215_2842596832,en,PH,001,0.0,0.66,0.66
10/PH/en/718154215_2842596832/vocal.ogg,718154215_2842596832,en,PH,002,1.47,10.74,9.27
10/PH/en/718154215_2842596832/vocal.ogg,718154215_2842596832,en,PH,004,11.34,29.34,18.0
19/US/en/320556134_2837236094/vocal.ogg,320556134_2837236094,en,US,001,0.15,29.4,29.25
18/CA/en/330604204_2738168614/vocal.ogg,330604204_2738168614,en,CA,001,0.27,3.57,3.3
18/CA/en/330604204_2738168614/vocal.ogg,330604204_2738168614,en,CA,002,4.14,7.29,3.15
18/CA/en/330604204_2738168614/vocal.ogg,330604204_2738168614,en,CA,003,8.37,18.96,10.590000000000002
18/CA/en/330604204_2738168614/vocal.ogg,330604204_2738168614,en,CA,005,19.62,29.94,10.32
17/CA/en/330604204_2738155971/vocal.ogg,330604204_2738155971,en,CA,001,0.18,7.41,7.23
17/CA/en/330604204_2738155971/vocal.ogg,330604204_2738155971,en,CA,003,8.16,29.49,21.33
9/CA/en/330604204_2738128893/vocal.ogg,330604204_2738128893,en,CA,001,0.15,7.5,7.35
9/CA/en/330604204_2738128893/vocal.ogg,330604204_2738128893,en,CA,002,8.34,29.49,21.15
17/CA/en/330604204_2743572688/vocal.ogg,330604204_2743572688,en,CA,001,0.18,7.35,7.17
17/CA/en/330604204_2743572688/vocal.ogg,330604204_2743572688,en,CA,003,8.13,15.18,7.05
17/CA/en/330604204_2743572688/vocal.ogg,330604204_2743572688,en,CA,004,15.81,18.87,3.06
17/CA/en/330604204_2743572688/vocal.ogg,330604204_2743572688,en,CA,005,19.59,29.88,10.29
8/CA/en/330604204_2743916095/vocal.ogg,330604204_2743916095,en,CA,001,0.15,3.54,3.39
8/CA/en/330604204_2743916095/vocal.ogg,330604204_2743916095,en,CA,002,4.14,7.41,3.27
8/CA/en/330604204_2743916095/vocal.ogg,330604204_2743916095,en,CA,003,8.37,15.33,6.96
8/CA/en/330604204_2743916095/vocal.ogg,330604204_2743916095,en,CA,004,15.87,29.55,13.680000000000001
11/CA/en/330604204_2745072312/vocal.ogg,330604204_2745072312,en,CA,001,0.15,7.35,7.199999999999999
11/CA/en/330604204_2745072312/vocal.ogg,330604204_2745072312,en,CA,003,8.37,18.9,10.53
11/CA/en/330604204_2745072312/vocal.ogg,330604204_2745072312,en,CA,005,19.59,29.7,10.11
7/DK/en/387734725_2814930060/vocal.ogg,387734725_2814930060,en,DK,001,0.18,29.73,29.55
11/SE/en/464739104_2718560686/vocal.ogg,464739104_2718560686,en,SE,001,0.21,29.55,29.34
18/DK/en/387734725_2815008674/vocal.ogg,387734725_2815008674,en,DK,001,0.15,29.94,29.790000000000003
20/JP/en/331798749_2857756898/vocal.ogg,331798749_2857756898,en,JP,001,0.3,4.02,3.72
20/JP/en/331798749_2857756898/vocal.ogg,331798749_2857756898,en,JP,002,5.67,10.11,4.4399999999999995
20/JP/en/331798749_2857756898/vocal.ogg,331798749_2857756898,en,JP,004,11.19,19.89,8.700000000000001
20/JP/en/331798749_2857756898/vocal.ogg,331798749_2857756898,en,JP,006,21.21,29.88,8.669999999999998
8/NZ/en/711384778_2772190413/vocal.ogg,711384778_2772190413,en,NZ,001,0.81,15.09,14.28
8/NZ/en/711384778_2772190413/vocal.ogg,711384778_2772190413,en,NZ,004,15.9,18.96,3.06
8/NZ/en/711384778_2772190413/vocal.ogg,711384778_2772190413,en,NZ,005,19.65,23.43,3.78
8/NZ/en/711384778_2772190413/vocal.ogg,711384778_2772190413,en,NZ,006,24.15,29.73,5.58
10/DE/en/924414010_2709149701/vocal.ogg,924414010_2709149701,en,DE,001,0.0,3.0,3.0
10/DE/en/924414010_2709149701/vocal.ogg,924414010_2709149701,en,DE,002,4.68,12.96,8.280000000000001
10/DE/en/924414010_2709149701/vocal.ogg,924414010_2709149701,en,DE,004,14.04,29.37,15.330000000000002
10/SG/en/332677106_2966048315/vocal.ogg,332677106_2966048315,en,SG,001,5.79,7.74,1.95
10/SG/en/332677106_2966048315/vocal.ogg,332677106_2966048315,en,SG,002,8.88,11.46,2.58
10/SG/en/332677106_2966048315/vocal.ogg,332677106_2966048315,en,SG,003,12.54,15.12,2.58
10/SG/en/332677106_2966048315/vocal.ogg,332677106_2966048315,en,SG,004,16.32,23.16,6.84
10/SG/en/332677106_2966048315/vocal.ogg,332677106_2966048315,en,SG,006,25.23,29.73,4.5
8/BR/en/331085322_2768510782/vocal.ogg,331085322_2768510782,en,BR,001,0.0,3.27,3.27
8/BR/en/331085322_2768510782/vocal.ogg,331085322_2768510782,en,BR,002,4.77,10.71,5.94
8/BR/en/331085322_2768510782/vocal.ogg,331085322_2768510782,en,BR,003,11.28,16.53,5.25
8/BR/en/331085322_2768510782/vocal.ogg,331085322_2768510782,en,BR,004,17.7,29.46,11.760000000000002
10/BE/en/338010405_2739652308/vocal.ogg,338010405_2739652308,en,BE,001,0.0,1.77,1.77
10/BE/en/338010405_2739652308/vocal.ogg,338010405_2739652308,en,BE,002,3.87,6.81,2.94
10/BE/en/338010405_2739652308/vocal.ogg,338010405_2739652308,en,BE,003,8.55,15.93,7.379999999999999
10/BE/en/338010405_2739652308/vocal.ogg,338010405_2739652308,en,BE,005,17.25,20.25,3.0
10/BE/en/338010405_2739652308/vocal.ogg,338010405_2739652308,en,BE,006,22.29,25.83,3.54
10/BE/en/338010405_2739652308/vocal.ogg,338010405_2739652308,en,BE,007,26.58,29.82,3.24
19/US/en/336473865_2733545371/vocal.ogg,336473865_2733545371,en,US,001,0.06,3.99,3.93
19/US/en/336473865_2733545371/vocal.ogg,336473865_2733545371,en,US,002,4.62,10.92,6.3
19/US/en/336473865_2733545371/vocal.ogg,336473865_2733545371,en,US,004,11.61,29.55,17.94
11/BE/en/338010405_2739635572/vocal.ogg,338010405_2739635572,en,BE,001,0.03,1.86,1.83
11/BE/en/338010405_2739635572/vocal.ogg,338010405_2739635572,en,BE,002,3.9,6.81,2.91
11/BE/en/338010405_2739635572/vocal.ogg,338010405_2739635572,en,BE,003,8.64,15.93,7.289999999999999
11/BE/en/338010405_2739635572/vocal.ogg,338010405_2739635572,en,BE,005,17.25,20.16,2.91
11/BE/en/338010405_2739635572/vocal.ogg,338010405_2739635572,en,BE,006,22.35,25.59,3.24
11/BE/en/338010405_2739635572/vocal.ogg,338010405_2739635572,en,BE,007,26.61,29.76,3.15
17/BE/en/338010405_2766695365/vocal.ogg,338010405_2766695365,en,BE,001,0.21,1.38,1.17
17/BE/en/338010405_2766695365/vocal.ogg,338010405_2766695365,en,BE,002,3.42,6.39,2.97
17/BE/en/338010405_2766695365/vocal.ogg,338010405_2766695365,en,BE,003,8.13,10.98,2.85
17/BE/en/338010405_2766695365/vocal.ogg,338010405_2766695365,en,BE,004,11.49,15.09,3.6
17/BE/en/338010405_2766695365/vocal.ogg,338010405_2766695365,en,BE,005,16.89,19.8,2.91
17/BE/en/338010405_2766695365/vocal.ogg,338010405_2766695365,en,BE,006,21.87,24.93,3.06
17/BE/en/338010405_2766695365/vocal.ogg,338010405_2766695365,en,BE,007,26.13,29.4,3.27
5/BE/en/338010405_2747528047/vocal.ogg,338010405_2747528047,en,BE,001,0.24,1.44,1.2
5/BE/en/338010405_2747528047/vocal.ogg,338010405_2747528047,en,BE,002,3.42,6.12,2.7
5/BE/en/338010405_2747528047/vocal.ogg,338010405_2747528047,en,BE,003,8.16,10.83,2.67
5/BE/en/338010405_2747528047/vocal.ogg,338010405_2747528047,en,BE,004,11.52,15.24,3.72
5/BE/en/338010405_2747528047/vocal.ogg,338010405_2747528047,en,BE,005,16.92,19.71,2.79
5/BE/en/338010405_2747528047/vocal.ogg,338010405_2747528047,en,BE,006,21.87,24.75,2.88
5/BE/en/338010405_2747528047/vocal.ogg,338010405_2747528047,en,BE,007,26.13,29.13,3.0
7/BE/en/338010405_2798380102/vocal.ogg,338010405_2798380102,en,BE,001,0.0,1.77,1.77
7/BE/en/338010405_2798380102/vocal.ogg,338010405_2798380102,en,BE,002,3.81,6.9,3.09
7/BE/en/338010405_2798380102/vocal.ogg,338010405_2798380102,en,BE,003,8.52,15.72,7.200000000000001
7/BE/en/338010405_2798380102/vocal.ogg,338010405_2798380102,en,BE,005,17.25,20.22,2.97
7/BE/en/338010405_2798380102/vocal.ogg,338010405_2798380102,en,BE,006,22.26,25.53,3.27
7/BE/en/338010405_2798380102/vocal.ogg,338010405_2798380102,en,BE,007,26.55,29.85,3.3
18/BE/en/338010405_2800099182/vocal.ogg,338010405_2800099182,en,BE,001,0.27,1.62,1.35
18/BE/en/338010405_2800099182/vocal.ogg,338010405_2800099182,en,BE,002,3.42,6.57,3.15
18/BE/en/338010405_2800099182/vocal.ogg,338010405_2800099182,en,BE,003,8.1,15.42,7.32
18/BE/en/338010405_2800099182/vocal.ogg,338010405_2800099182,en,BE,005,16.89,19.92,3.03
18/BE/en/338010405_2800099182/vocal.ogg,338010405_2800099182,en,BE,006,21.87,24.81,2.94
18/BE/en/338010405_2800099182/vocal.ogg,338010405_2800099182,en,BE,007,26.13,29.49,3.36
10/ES/en/348060041_2764589777/vocal.ogg,348060041_2764589777,en,ES,001,1.32,12.66,11.34
10/ES/en/348060041_2764589777/vocal.ogg,348060041_2764589777,en,ES,004,13.17,18.69,5.52
10/ES/en/348060041_2764589777/vocal.ogg,348060041_2764589777,en,ES,005,19.32,24.96,5.64
10/ES/en/348060041_2764589777/vocal.ogg,348060041_2764589777,en,ES,006,25.47,29.91,4.44
9/DE/en/453731215_2718699379/vocal.ogg,453731215_2718699379,en,DE,001,1.26,12.21,10.95
9/DE/en/453731215_2718699379/vocal.ogg,453731215_2718699379,en,DE,002,13.14,18.69,5.55
9/DE/en/453731215_2718699379/vocal.ogg,453731215_2718699379,en,DE,003,19.29,29.94,10.65
19/US/en/552508168_2788306349/vocal.ogg,552508168_2788306349,en,US,001,1.86,12.72,10.860000000000001
19/US/en/552508168_2788306349/vocal.ogg,552508168_2788306349,en,US,003,13.23,24.93,11.7
19/US/en/552508168_2788306349/vocal.ogg,552508168_2788306349,en,US,005,25.59,29.97,4.379999999999999
10/HK/en/531666956_2784088707/vocal.ogg,531666956_2784088707,en,HK,001,1.68,12.21,10.530000000000001
10/HK/en/531666956_2784088707/vocal.ogg,531666956_2784088707,en,HK,003,13.29,18.51,5.22
10/HK/en/531666956_2784088707/vocal.ogg,531666956_2784088707,en,HK,004,19.38,24.87,5.49
10/HK/en/531666956_2784088707/vocal.ogg,531666956_2784088707,en,HK,005,25.59,29.79,4.2
6/FR/en/848937061_2732587685/vocal.ogg,848937061_2732587685,en,FR,001,0.72,3.24,2.52
6/FR/en/848937061_2732587685/vocal.ogg,848937061_2732587685,en,FR,002,8.13,10.23,2.1
6/FR/en/848937061_2732587685/vocal.ogg,848937061_2732587685,en,FR,003,11.13,15.78,4.65
6/FR/en/848937061_2732587685/vocal.ogg,848937061_2732587685,en,FR,004,17.67,20.82,3.15
6/FR/en/848937061_2732587685/vocal.ogg,848937061_2732587685,en,FR,005,21.9,29.46,7.560000000000002
10/HK/en/337899989_2748340723/vocal.ogg,337899989_2748340723,en,HK,001,0.0,8.13,8.13
10/HK/en/337899989_2748340723/vocal.ogg,337899989_2748340723,en,HK,002,8.88,24.12,15.24
10/HK/en/337899989_2748340723/vocal.ogg,337899989_2748340723,en,HK,004,25.92,29.52,3.6
8/BR/en/350657400_3014421878/vocal.ogg,350657400_3014421878,en,BR,001,0.0,0.75,0.75
8/BR/en/350657400_3014421878/vocal.ogg,350657400_3014421878,en,BR,002,1.32,11.01,9.69
8/BR/en/350657400_3014421878/vocal.ogg,350657400_3014421878,en,BR,004,11.82,18.18,6.359999999999999
8/BR/en/350657400_3014421878/vocal.ogg,350657400_3014421878,en,BR,006,21.03,24.48,3.45
8/BR/en/350657400_3014421878/vocal.ogg,350657400_3014421878,en,BR,007,25.17,27.36,2.19
8/BR/en/350657400_3014421878/vocal.ogg,350657400_3014421878,en,BR,008,28.47,29.37,0.9
6/BR/en/350657400_3014374257/vocal.ogg,350657400_3014374257,en,BR,001,1.35,18.36,17.009999999999998
6/BR/en/350657400_3014374257/vocal.ogg,350657400_3014374257,en,BR,004,20.88,24.48,3.6
6/BR/en/350657400_3014374257/vocal.ogg,350657400_3014374257,en,BR,005,25.2,27.42,2.22
6/BR/en/350657400_3014374257/vocal.ogg,350657400_3014374257,en,BR,006,28.08,29.73,1.65
9/CA/en/338130279_2807766080/vocal.ogg,338130279_2807766080,en,CA,001,0.0,3.69,3.69
9/CA/en/338130279_2807766080/vocal.ogg,338130279_2807766080,en,CA,002,4.35,20.49,16.14
9/CA/en/338130279_2807766080/vocal.ogg,338130279_2807766080,en,CA,005,21.42,29.97,8.55
12/PT/en/360639490_2769532994/vocal.ogg,360639490_2769532994,en,PT,001,0.24,2.61,2.37
12/PT/en/360639490_2769532994/vocal.ogg,360639490_2769532994,en,PT,002,5.73,8.91,3.18
12/PT/en/360639490_2769532994/vocal.ogg,360639490_2769532994,en,PT,003,9.87,15.21,5.34
12/PT/en/360639490_2769532994/vocal.ogg,360639490_2769532994,en,PT,004,16.44,23.4,6.959999999999997
12/PT/en/360639490_2769532994/vocal.ogg,360639490_2769532994,en,PT,006,26.04,29.43,3.39
7/NL/en/363822063_2716219340/vocal.ogg,363822063_2716219340,en,NL,001,0.0,4.59,4.59
7/NL/en/363822063_2716219340/vocal.ogg,363822063_2716219340,en,NL,002,6.39,11.13,4.74
7/NL/en/363822063_2716219340/vocal.ogg,363822063_2716219340,en,NL,003,13.05,18.0,4.95
7/NL/en/363822063_2716219340/vocal.ogg,363822063_2716219340,en,NL,004,19.77,24.69,4.92
7/NL/en/363822063_2716219340/vocal.ogg,363822063_2716219340,en,NL,005,26.82,29.52,2.7
10/GB/en/343007104_2851447573/vocal.ogg,343007104_2851447573,en,GB,001,0.0,29.52,29.52
8/NL/en/363822063_2741200015/vocal.ogg,363822063_2741200015,en,NL,001,0.0,4.89,4.89
8/NL/en/363822063_2741200015/vocal.ogg,363822063_2741200015,en,NL,002,6.33,11.28,4.95
8/NL/en/363822063_2741200015/vocal.ogg,363822063_2741200015,en,NL,003,13.02,18.06,5.04
8/NL/en/363822063_2741200015/vocal.ogg,363822063_2741200015,en,NL,004,19.47,25.05,5.58
8/NL/en/363822063_2741200015/vocal.ogg,363822063_2741200015,en,NL,005,26.79,29.64,2.85
8/CA/en/623675009_2826214397/vocal.ogg,623675009_2826214397,en,CA,001,0.0,3.96,3.96
8/CA/en/623675009_2826214397/vocal.ogg,623675009_2826214397,en,CA,003,6.06,9.36,3.3
8/CA/en/623675009_2826214397/vocal.ogg,623675009_2826214397,en,CA,004,10.05,14.25,4.2
8/CA/en/623675009_2826214397/vocal.ogg,623675009_2826214397,en,CA,005,16.62,24.42,7.800000000000001
8/CA/en/623675009_2826214397/vocal.ogg,623675009_2826214397,en,CA,007,26.61,29.55,2.94
7/JP/en/364657208_2730716416/vocal.ogg,364657208_2730716416,en,JP,001,0.0,0.87,0.87
7/JP/en/364657208_2730716416/vocal.ogg,364657208_2730716416,en,JP,002,4.41,6.54,2.13
7/JP/en/364657208_2730716416/vocal.ogg,364657208_2730716416,en,JP,003,7.83,9.96,2.13
7/JP/en/364657208_2730716416/vocal.ogg,364657208_2730716416,en,JP,004,11.19,13.62,2.43
7/JP/en/364657208_2730716416/vocal.ogg,364657208_2730716416,en,JP,005,14.19,17.04,2.85
7/JP/en/364657208_2730716416/vocal.ogg,364657208_2730716416,en,JP,006,17.73,19.86,2.13
7/JP/en/364657208_2730716416/vocal.ogg,364657208_2730716416,en,JP,007,20.4,29.55,9.15
6/US/en/364674044_2815727019/vocal.ogg,364674044_2815727019,en,US,001,0.9,6.24,5.34
6/US/en/364674044_2815727019/vocal.ogg,364674044_2815727019,en,US,002,6.87,18.6,11.73
6/US/en/364674044_2815727019/vocal.ogg,364674044_2815727019,en,US,003,19.26,24.84,5.58
11/US/en/364674044_2815748663/vocal.ogg,364674044_2815748663,en,US,001,1.05,6.39,5.34
11/US/en/364674044_2815748663/vocal.ogg,364674044_2815748663,en,US,002,7.02,18.84,11.82
11/US/en/364674044_2815748663/vocal.ogg,364674044_2815748663,en,US,003,19.47,24.78,5.31
11/US/en/364674044_2815736915/vocal.ogg,364674044_2815736915,en,US,001,1.05,6.39,5.34
11/US/en/364674044_2815736915/vocal.ogg,364674044_2815736915,en,US,002,7.05,25.08,18.03
20/US/en/364674044_2815764889/vocal.ogg,364674044_2815764889,en,US,001,0.0,4.53,4.53
20/US/en/364674044_2815764889/vocal.ogg,364674044_2815764889,en,US,003,7.53,9.93,2.4
20/US/en/364674044_2815764889/vocal.ogg,364674044_2815764889,en,US,004,10.56,15.84,5.28
20/US/en/364674044_2815764889/vocal.ogg,364674044_2815764889,en,US,005,16.35,27.93,11.58
20/US/en/364674044_2815764889/vocal.ogg,364674044_2815764889,en,US,006,28.62,29.79,1.17
8/BE/en/362328690_2835354125/vocal.ogg,362328690_2835354125,en,BE,001,0.15,1.83,1.68
8/BE/en/362328690_2835354125/vocal.ogg,362328690_2835354125,en,BE,002,2.34,27.51,25.17
8/BE/en/362328690_2835354125/vocal.ogg,362328690_2835354125,en,BE,010,28.53,29.34,0.81
20/DE/en/366041659_2816988021/vocal.ogg,366041659_2816988021,en,DE,001,0.0,2.19,2.19
20/DE/en/366041659_2816988021/vocal.ogg,366041659_2816988021,en,DE,002,2.91,9.12,6.21
20/DE/en/366041659_2816988021/vocal.ogg,366041659_2816988021,en,DE,003,10.41,14.55,4.14
20/DE/en/366041659_2816988021/vocal.ogg,366041659_2816988021,en,DE,004,16.83,20.82,3.99
20/DE/en/366041659_2816988021/vocal.ogg,366041659_2816988021,en,DE,005,23.4,27.48,4.08
20/DE/en/366041659_2816988021/vocal.ogg,366041659_2816988021,en,DE,006,28.77,29.55,0.78
8/US/en/363003079_2800190293/vocal.ogg,363003079_2800190293,en,US,001,0.0,7.74,7.74
8/US/en/363003079_2800190293/vocal.ogg,363003079_2800190293,en,US,004,9.27,23.43,14.16
8/US/en/363003079_2800190293/vocal.ogg,363003079_2800190293,en,US,006,25.29,29.76,4.47
8/US/en/366702134_2753307309/vocal.ogg,366702134_2753307309,en,US,001,0.0,8.46,8.46
8/US/en/366702134_2753307309/vocal.ogg,366702134_2753307309,en,US,004,9.27,11.55,2.28
8/US/en/366702134_2753307309/vocal.ogg,366702134_2753307309,en,US,005,12.78,29.94,17.160000000000004
7/US/en/366819717_2786957004/vocal.ogg,366819717_2786957004,en,US,001,0.0,6.21,6.21
7/US/en/366819717_2786957004/vocal.ogg,366819717_2786957004,en,US,003,7.17,8.85,1.68
7/US/en/366819717_2786957004/vocal.ogg,366819717_2786957004,en,US,004,9.54,11.7,2.16
7/US/en/366819717_2786957004/vocal.ogg,366819717_2786957004,en,US,005,14.49,18.96,4.470000000000001
7/US/en/366819717_2786957004/vocal.ogg,366819717_2786957004,en,US,007,19.56,27.93,8.370000000000001
7/US/en/366819717_2786957004/vocal.ogg,366819717_2786957004,en,US,009,29.1,29.43,0.33
7/US/en/366819717_2788805163/vocal.ogg,366819717_2788805163,en,US,001,0.0,6.66,6.66
7/US/en/366819717_2788805163/vocal.ogg,366819717_2788805163,en,US,003,10.41,12.87,2.46
7/US/en/366819717_2788805163/vocal.ogg,366819717_2788805163,en,US,004,15.0,28.23,13.23
7/US/en/366819717_2788805163/vocal.ogg,366819717_2788805163,en,US,007,29.43,29.88,0.45
19/US/en/366819717_2788785365/vocal.ogg,366819717_2788785365,en,US,001,0.12,7.08,6.96
19/US/en/366819717_2788785365/vocal.ogg,366819717_2788785365,en,US,002,9.99,12.78,2.79
19/US/en/366819717_2788785365/vocal.ogg,366819717_2788785365,en,US,003,14.04,28.65,14.61
19/US/en/366819717_2788785365/vocal.ogg,366819717_2788785365,en,US,005,29.16,29.49,0.33
18/LV/en/536576455_2806666698/vocal.ogg,536576455_2806666698,en,LV,001,0.96,3.45,2.49
18/LV/en/536576455_2806666698/vocal.ogg,536576455_2806666698,en,LV,002,4.11,6.45,2.34
18/LV/en/536576455_2806666698/vocal.ogg,536576455_2806666698,en,LV,003,7.14,19.26,12.120000000000001
18/LV/en/536576455_2806666698/vocal.ogg,536576455_2806666698,en,LV,005,20.04,24.75,4.71
18/LV/en/536576455_2806666698/vocal.ogg,536576455_2806666698,en,LV,006,27.72,29.94,2.22
9/US/en/366819717_2788797355/vocal.ogg,366819717_2788797355,en,US,001,0.57,6.54,5.97
9/US/en/366819717_2788797355/vocal.ogg,366819717_2788797355,en,US,003,10.83,12.84,2.01
9/US/en/366819717_2788797355/vocal.ogg,366819717_2788797355,en,US,004,14.4,28.32,13.92
11/US/en/366819717_2787370647/vocal.ogg,366819717_2787370647,en,US,001,0.0,6.66,6.66
11/US/en/366819717_2787370647/vocal.ogg,366819717_2787370647,en,US,003,10.26,13.14,2.88
11/US/en/366819717_2787370647/vocal.ogg,366819717_2787370647,en,US,004,15.09,29.31,14.219999999999999
18/US/en/366819717_2788815055/vocal.ogg,366819717_2788815055,en,US,001,0.0,6.93,6.93
18/US/en/366819717_2788815055/vocal.ogg,366819717_2788815055,en,US,003,10.65,12.75,2.1
18/US/en/366819717_2788815055/vocal.ogg,366819717_2788815055,en,US,004,15.18,28.83,13.649999999999999
18/US/en/369287818_2923538285/vocal.ogg,369287818_2923538285,en,US,001,1.2,18.96,17.76
18/US/en/369287818_2923538285/vocal.ogg,369287818_2923538285,en,US,002,20.97,29.79,8.82
18/JP/en/881545112_2774287116/vocal.ogg,881545112_2774287116,en,JP,001,0.27,5.85,5.58
18/JP/en/881545112_2774287116/vocal.ogg,881545112_2774287116,en,JP,002,10.65,13.38,2.73
18/JP/en/881545112_2774287116/vocal.ogg,881545112_2774287116,en,JP,003,16.95,28.17,11.220000000000002
18/JP/en/881545112_2774287116/vocal.ogg,881545112_2774287116,en,JP,005,28.8,29.61,0.81
11/MM/en/580739036_2823286219/vocal.ogg,580739036_2823286219,en,MM,001,0.12,29.88,29.759999999999998
11/US/en/369287818_2923551845/vocal.ogg,369287818_2923551845,en,US,001,1.2,29.94,28.740000000000002
20/AE/en/754418546_2805894323/vocal.ogg,754418546_2805894323,en,AE,001,0.0,8.67,8.67
20/AE/en/754418546_2805894323/vocal.ogg,754418546_2805894323,en,AE,004,9.42,12.03,2.61
20/AE/en/754418546_2805894323/vocal.ogg,754418546_2805894323,en,AE,005,12.93,29.46,16.53
6/US/en/369287818_2851676002/vocal.ogg,369287818_2851676002,en,US,001,0.03,3.6,3.57
6/US/en/369287818_2851676002/vocal.ogg,369287818_2851676002,en,US,002,5.76,29.97,24.21
7/US/en/369287818_2936517467/vocal.ogg,369287818_2936517467,en,US,001,0.0,29.73,29.73
19/US/en/369287818_2925021915/vocal.ogg,369287818_2925021915,en,US,001,1.44,29.67,28.23
10/HK/en/369618978_2831114382/vocal.ogg,369618978_2831114382,en,HK,001,0.24,6.75,6.51
10/HK/en/369618978_2831114382/vocal.ogg,369618978_2831114382,en,HK,002,19.74,29.7,9.96
11/US/en/369287818_2946542839/vocal.ogg,369287818_2946542839,en,US,001,0.54,5.76,5.22
11/US/en/369287818_2946542839/vocal.ogg,369287818_2946542839,en,US,002,7.05,10.65,3.6
11/US/en/369287818_2946542839/vocal.ogg,369287818_2946542839,en,US,003,12.66,18.03,5.37
11/US/en/369287818_2946542839/vocal.ogg,369287818_2946542839,en,US,004,18.93,29.85,10.920000000000002
12/PH/en/701791828_2780062251/vocal.ogg,701791828_2780062251,en,PH,001,0.0,6.54,6.54
12/PH/en/701791828_2780062251/vocal.ogg,701791828_2780062251,en,PH,002,10.35,15.27,4.92
12/PH/en/701791828_2780062251/vocal.ogg,701791828_2780062251,en,PH,003,16.83,28.59,11.76
12/PH/en/701791828_2780062251/vocal.ogg,701791828_2780062251,en,PH,004,29.52,29.85,0.33
5/NZ/en/369618978_2833654276/vocal.ogg,369618978_2833654276,en,NZ,001,0.54,29.85,29.310000000000002
7/JP/en/369618978_2828987758/vocal.ogg,369618978_2828987758,en,JP,001,0.0,2.67,2.67
7/JP/en/369618978_2828987758/vocal.ogg,369618978_2828987758,en,JP,002,3.18,7.02,3.84
7/JP/en/369618978_2828987758/vocal.ogg,369618978_2828987758,en,JP,003,19.77,29.97,10.2
20/PH/en/369618978_2838588426/vocal.ogg,369618978_2838588426,en,PH,001,0.12,2.85,2.73
20/PH/en/369618978_2838588426/vocal.ogg,369618978_2838588426,en,PH,003,3.96,7.44,3.48
20/PH/en/369618978_2838588426/vocal.ogg,369618978_2838588426,en,PH,004,19.71,29.94,10.23
9/PH/en/701791828_2780072810/vocal.ogg,701791828_2780072810,en,PH,001,0.0,6.24,6.24
9/PH/en/701791828_2780072810/vocal.ogg,701791828_2780072810,en,PH,002,10.47,14.31,3.84
9/PH/en/701791828_2780072810/vocal.ogg,701791828_2780072810,en,PH,003,16.89,28.56,11.67
9/PH/en/701791828_2780072810/vocal.ogg,701791828_2780072810,en,PH,004,29.34,29.76,0.42
19/PH/en/701791828_2780080622/vocal.ogg,701791828_2780080622,en,PH,001,0.0,6.09,6.09
19/PH/en/701791828_2780080622/vocal.ogg,701791828_2780080622,en,PH,002,10.98,14.85,3.87
19/PH/en/701791828_2780080622/vocal.ogg,701791828_2780080622,en,PH,003,17.07,28.65,11.58
18/SG/en/367156112_2734188765/vocal.ogg,367156112_2734188765,en,SG,001,0.39,17.58,17.189999999999998
18/SG/en/367156112_2734188765/vocal.ogg,367156112_2734188765,en,SG,006,18.24,29.64,11.400000000000002
12/PH/en/701791828_2780084993/vocal.ogg,701791828_2780084993,en,PH,001,0.0,5.94,5.94
12/PH/en/701791828_2780084993/vocal.ogg,701791828_2780084993,en,PH,003,10.53,15.48,4.95
12/PH/en/701791828_2780084993/vocal.ogg,701791828_2780084993,en,PH,004,17.01,28.41,11.4
12/PH/en/701791828_2780084993/vocal.ogg,701791828_2780084993,en,PH,005,29.16,29.49,0.33
6/US/en/369618978_2840710299/vocal.ogg,369618978_2840710299,en,US,001,0.12,29.37,29.25
10/HK/en/369618978_2828672137/vocal2.ogg,369618978_2828672137,en,HK,001,6.63,12.75,6.12
10/HK/en/369618978_2828672137/vocal2.ogg,369618978_2828672137,en,HK,003,13.26,19.83,6.57
6/US/en/37177072_2728428922/vocal.ogg,37177072_2728428922,en,US,001,5.55,8.76,3.21
6/US/en/37177072_2728428922/vocal.ogg,37177072_2728428922,en,US,002,10.02,13.41,3.39
6/US/en/37177072_2728428922/vocal.ogg,37177072_2728428922,en,US,003,14.67,18.39,3.72
