performance,id,vocal,background,mixture,vocal_start,vocal_end,background_start,background_end,mixture_start,mixture_end
2094281907_2979833039,2094281907_2979833039-001-002,1/US/ko/2094281907_2979833039/vocal.ogg,1/US/ko/2094281907_2979833039/background.m4a,1/US/ko/2094281907_2979833039/mix.m4a,3.5475,6.5475,3.09,6.09,3.09,6.09
2094281907_2979833039,2094281907_2979833039-001-003,1/US/ko/2094281907_2979833039/vocal.ogg,1/US/ko/2094281907_2979833039/background.m4a,1/US/ko/2094281907_2979833039/mix.m4a,5.047499999999999,8.0475,4.59,7.59,4.59,7.59
2094281907_2979833039,2094281907_2979833039-001-004,1/US/ko/2094281907_2979833039/vocal.ogg,1/US/ko/2094281907_2979833039/background.m4a,1/US/ko/2094281907_2979833039/mix.m4a,6.547499999999999,9.5475,6.09,9.09,6.09,9.09
2094281907_2979833039,2094281907_2979833039-001-005,1/US/ko/2094281907_2979833039/vocal.ogg,1/US/ko/2094281907_2979833039/background.m4a,1/US/ko/2094281907_2979833039/mix.m4a,8.0475,11.0475,7.59,10.59,7.59,10.59
2094281907_2979833039,2094281907_2979833039-001-006,1/US/ko/2094281907_2979833039/vocal.ogg,1/US/ko/2094281907_2979833039/background.m4a,1/US/ko/2094281907_2979833039/mix.m4a,9.5475,12.5475,9.09,12.09,9.09,12.09
2094281907_2979833039,2094281907_2979833039-001-007,1/US/ko/2094281907_2979833039/vocal.ogg,1/US/ko/2094281907_2979833039/background.m4a,1/US/ko/2094281907_2979833039/mix.m4a,11.0475,14.0475,10.59,13.59,10.59,13.59
2094281907_2979833039,2094281907_2979833039-001-008,1/US/ko/2094281907_2979833039/vocal.ogg,1/US/ko/2094281907_2979833039/background.m4a,1/US/ko/2094281907_2979833039/mix.m4a,12.5475,15.5475,12.09,15.09,12.09,15.09
2094281907_2979833039,2094281907_2979833039-001-009,1/US/ko/2094281907_2979833039/vocal.ogg,1/US/ko/2094281907_2979833039/background.m4a,1/US/ko/2094281907_2979833039/mix.m4a,14.0475,17.0475,13.59,16.59,13.59,16.59
2094281907_2979833039,2094281907_2979833039-001-010,1/US/ko/2094281907_2979833039/vocal.ogg,1/US/ko/2094281907_2979833039/background.m4a,1/US/ko/2094281907_2979833039/mix.m4a,15.5475,18.5475,15.09,18.09,15.09,18.09
2094281907_2979833039,2094281907_2979833039-001-011,1/US/ko/2094281907_2979833039/vocal.ogg,1/US/ko/2094281907_2979833039/background.m4a,1/US/ko/2094281907_2979833039/mix.m4a,17.0475,20.0475,16.59,19.59,16.59,19.59
2094281907_2979833039,2094281907_2979833039-001-012,1/US/ko/2094281907_2979833039/vocal.ogg,1/US/ko/2094281907_2979833039/background.m4a,1/US/ko/2094281907_2979833039/mix.m4a,18.5475,21.5475,18.09,21.09,18.09,21.09
2094281907_2979833039,2094281907_2979833039-001-013,1/US/ko/2094281907_2979833039/vocal.ogg,1/US/ko/2094281907_2979833039/background.m4a,1/US/ko/2094281907_2979833039/mix.m4a,20.0475,23.0475,19.59,22.59,19.59,22.59
2094281907_2979833039,2094281907_2979833039-001-014,1/US/ko/2094281907_2979833039/vocal.ogg,1/US/ko/2094281907_2979833039/background.m4a,1/US/ko/2094281907_2979833039/mix.m4a,21.5475,24.5475,21.09,24.09,21.09,24.09
2094281907_2979833039,2094281907_2979833039-001-015,1/US/ko/2094281907_2979833039/vocal.ogg,1/US/ko/2094281907_2979833039/background.m4a,1/US/ko/2094281907_2979833039/mix.m4a,23.0475,26.0475,22.59,25.59,22.59,25.59
2094281907_2979833039,2094281907_2979833039-001-016,1/US/ko/2094281907_2979833039/vocal.ogg,1/US/ko/2094281907_2979833039/background.m4a,1/US/ko/2094281907_2979833039/mix.m4a,24.5475,27.5475,24.09,27.09,24.09,27.09
2094281907_2979833039,2094281907_2979833039-001-017,1/US/ko/2094281907_2979833039/vocal.ogg,1/US/ko/2094281907_2979833039/background.m4a,1/US/ko/2094281907_2979833039/mix.m4a,26.0475,29.0475,25.59,28.59,25.59,28.59
1048036476_2724870266,1048036476_2724870266-001-000,1/IN/te/1048036476_2724870266/vocal.ogg,1/IN/te/1048036476_2724870266/background.m4a,1/IN/te/1048036476_2724870266/mix.m4a,1.3275,4.3275,0.84,3.84,0.84,3.84
1048036476_2724870266,1048036476_2724870266-001-001,1/IN/te/1048036476_2724870266/vocal.ogg,1/IN/te/1048036476_2724870266/background.m4a,1/IN/te/1048036476_2724870266/mix.m4a,2.8274999999999997,5.8275,2.34,5.34,2.34,5.34
1048036476_2724870266,1048036476_2724870266-001-002,1/IN/te/1048036476_2724870266/vocal.ogg,1/IN/te/1048036476_2724870266/background.m4a,1/IN/te/1048036476_2724870266/mix.m4a,4.3275,7.3275,3.84,6.84,3.84,6.84
1048036476_2724870266,1048036476_2724870266-002-000,1/IN/te/1048036476_2724870266/vocal.ogg,1/IN/te/1048036476_2724870266/background.m4a,1/IN/te/1048036476_2724870266/mix.m4a,17.2875,20.2875,16.8,19.8,16.8,19.8
1048036476_2724870266,1048036476_2724870266-002-001,1/IN/te/1048036476_2724870266/vocal.ogg,1/IN/te/1048036476_2724870266/background.m4a,1/IN/te/1048036476_2724870266/mix.m4a,18.7875,21.7875,18.3,21.3,18.3,21.3
1048036476_2724870266,1048036476_2724870266-002-002,1/IN/te/1048036476_2724870266/vocal.ogg,1/IN/te/1048036476_2724870266/background.m4a,1/IN/te/1048036476_2724870266/mix.m4a,20.2875,23.2875,19.8,22.8,19.8,22.8
1048036476_2724870266,1048036476_2724870266-002-003,1/IN/te/1048036476_2724870266/vocal.ogg,1/IN/te/1048036476_2724870266/background.m4a,1/IN/te/1048036476_2724870266/mix.m4a,21.7875,24.7875,21.3,24.3,21.3,24.3
1048036476_2724870266,1048036476_2724870266-002-004,1/IN/te/1048036476_2724870266/vocal.ogg,1/IN/te/1048036476_2724870266/background.m4a,1/IN/te/1048036476_2724870266/mix.m4a,23.2875,26.2875,22.8,25.8,22.8,25.8
1048036476_2724870266,1048036476_2724870266-002-005,1/IN/te/1048036476_2724870266/vocal.ogg,1/IN/te/1048036476_2724870266/background.m4a,1/IN/te/1048036476_2724870266/mix.m4a,24.7875,27.7875,24.3,27.3,24.3,27.3
1048036476_2724870266,1048036476_2724870266-002-006,1/IN/te/1048036476_2724870266/vocal.ogg,1/IN/te/1048036476_2724870266/background.m4a,1/IN/te/1048036476_2724870266/mix.m4a,26.2875,29.2875,25.8,28.8,25.8,28.8
1861844990_2841826621,1861844990_2841826621-001-000,1/IN/te/1861844990_2841826621/vocal.ogg,1/IN/te/1861844990_2841826621/background.m4a,1/IN/te/1861844990_2841826621/mix.m4a,0.34750000000000003,3.3475,0.03,3.03,0.03,3.03
1861844990_2841826621,1861844990_2841826621-001-001,1/IN/te/1861844990_2841826621/vocal.ogg,1/IN/te/1861844990_2841826621/background.m4a,1/IN/te/1861844990_2841826621/mix.m4a,1.8475000000000001,4.8475,1.53,4.53,1.53,4.53
1861844990_2841826621,1861844990_2841826621-001-002,1/IN/te/1861844990_2841826621/vocal.ogg,1/IN/te/1861844990_2841826621/background.m4a,1/IN/te/1861844990_2841826621/mix.m4a,3.3474999999999997,6.3475,3.03,6.03,3.03,6.03
1861844990_2841826621,1861844990_2841826621-001-003,1/IN/te/1861844990_2841826621/vocal.ogg,1/IN/te/1861844990_2841826621/background.m4a,1/IN/te/1861844990_2841826621/mix.m4a,4.8475,7.8475,4.53,7.53,4.53,7.53
1861844990_2841826621,1861844990_2841826621-001-004,1/IN/te/1861844990_2841826621/vocal.ogg,1/IN/te/1861844990_2841826621/background.m4a,1/IN/te/1861844990_2841826621/mix.m4a,6.3475,9.3475,6.03,9.03,6.03,9.03
1861844990_2841826621,1861844990_2841826621-001-005,1/IN/te/1861844990_2841826621/vocal.ogg,1/IN/te/1861844990_2841826621/background.m4a,1/IN/te/1861844990_2841826621/mix.m4a,7.8475,10.8475,7.53,10.53,7.53,10.53
1861844990_2841826621,1861844990_2841826621-001-006,1/IN/te/1861844990_2841826621/vocal.ogg,1/IN/te/1861844990_2841826621/background.m4a,1/IN/te/1861844990_2841826621/mix.m4a,9.3475,12.3475,9.03,12.03,9.03,12.03
1861844990_2841826621,1861844990_2841826621-001-007,1/IN/te/1861844990_2841826621/vocal.ogg,1/IN/te/1861844990_2841826621/background.m4a,1/IN/te/1861844990_2841826621/mix.m4a,10.8475,13.8475,10.53,13.53,10.53,13.53
1861844990_2841826621,1861844990_2841826621-001-008,1/IN/te/1861844990_2841826621/vocal.ogg,1/IN/te/1861844990_2841826621/background.m4a,1/IN/te/1861844990_2841826621/mix.m4a,12.3475,15.3475,12.03,15.03,12.03,15.03
1861844990_2841826621,1861844990_2841826621-001-009,1/IN/te/1861844990_2841826621/vocal.ogg,1/IN/te/1861844990_2841826621/background.m4a,1/IN/te/1861844990_2841826621/mix.m4a,13.8475,16.8475,13.53,16.53,13.53,16.53
1861844990_2841826621,1861844990_2841826621-001-010,1/IN/te/1861844990_2841826621/vocal.ogg,1/IN/te/1861844990_2841826621/background.m4a,1/IN/te/1861844990_2841826621/mix.m4a,15.3475,18.3475,15.03,18.03,15.03,18.03
1861844990_2841826621,1861844990_2841826621-001-011,1/IN/te/1861844990_2841826621/vocal.ogg,1/IN/te/1861844990_2841826621/background.m4a,1/IN/te/1861844990_2841826621/mix.m4a,16.8475,19.8475,16.53,19.53,16.53,19.53
1861844990_2841826621,1861844990_2841826621-001-012,1/IN/te/1861844990_2841826621/vocal.ogg,1/IN/te/1861844990_2841826621/background.m4a,1/IN/te/1861844990_2841826621/mix.m4a,18.3475,21.3475,18.03,21.03,18.03,21.03
1861844990_2841826621,1861844990_2841826621-001-013,1/IN/te/1861844990_2841826621/vocal.ogg,1/IN/te/1861844990_2841826621/background.m4a,1/IN/te/1861844990_2841826621/mix.m4a,19.8475,22.8475,19.53,22.53,19.53,22.53
1861844990_2841826621,1861844990_2841826621-001-014,1/IN/te/1861844990_2841826621/vocal.ogg,1/IN/te/1861844990_2841826621/background.m4a,1/IN/te/1861844990_2841826621/mix.m4a,21.3475,24.3475,21.03,24.03,21.03,24.03
1861844990_2841826621,1861844990_2841826621-001-015,1/IN/te/1861844990_2841826621/vocal.ogg,1/IN/te/1861844990_2841826621/background.m4a,1/IN/te/1861844990_2841826621/mix.m4a,22.8475,25.8475,22.53,25.53,22.53,25.53
1861844990_2841826621,1861844990_2841826621-001-016,1/IN/te/1861844990_2841826621/vocal.ogg,1/IN/te/1861844990_2841826621/background.m4a,1/IN/te/1861844990_2841826621/mix.m4a,24.3475,27.3475,24.03,27.03,24.03,27.03
1861844990_2841826621,1861844990_2841826621-001-017,1/IN/te/1861844990_2841826621/vocal.ogg,1/IN/te/1861844990_2841826621/background.m4a,1/IN/te/1861844990_2841826621/mix.m4a,25.8475,28.8475,25.53,28.53,25.53,28.53
1461094411_2740522766,1461094411_2740522766-002-000,1/MY/ko/1461094411_2740522766/vocal.ogg,1/MY/ko/1461094411_2740522766/background.m4a,1/MY/ko/1461094411_2740522766/mix.m4a,4.697500000000001,7.6975,4.32,7.32,4.32,7.32
1461094411_2740522766,1461094411_2740522766-004-000,1/MY/ko/1461094411_2740522766/vocal.ogg,1/MY/ko/1461094411_2740522766/background.m4a,1/MY/ko/1461094411_2740522766/mix.m4a,14.5975,17.5975,14.22,17.22,14.22,17.22
1461094411_2740522766,1461094411_2740522766-005-000,1/MY/ko/1461094411_2740522766/vocal.ogg,1/MY/ko/1461094411_2740522766/background.m4a,1/MY/ko/1461094411_2740522766/mix.m4a,19.1875,22.1875,18.81,21.81,18.81,21.81
1461094411_2740522766,1461094411_2740522766-005-001,1/MY/ko/1461094411_2740522766/vocal.ogg,1/MY/ko/1461094411_2740522766/background.m4a,1/MY/ko/1461094411_2740522766/mix.m4a,20.6875,23.6875,20.31,23.31,20.31,23.31
1461094411_2740522766,1461094411_2740522766-005-002,1/MY/ko/1461094411_2740522766/vocal.ogg,1/MY/ko/1461094411_2740522766/background.m4a,1/MY/ko/1461094411_2740522766/mix.m4a,22.1875,25.1875,21.81,24.81,21.81,24.81
1461094411_2740522766,1461094411_2740522766-005-003,1/MY/ko/1461094411_2740522766/vocal.ogg,1/MY/ko/1461094411_2740522766/background.m4a,1/MY/ko/1461094411_2740522766/mix.m4a,23.6875,26.6875,23.31,26.31,23.31,26.31
1461094411_2740522766,1461094411_2740522766-005-004,1/MY/ko/1461094411_2740522766/vocal.ogg,1/MY/ko/1461094411_2740522766/background.m4a,1/MY/ko/1461094411_2740522766/mix.m4a,25.1875,28.1875,24.81,27.81,24.81,27.81
1461094411_2740522766,1461094411_2740522766-005-005,1/MY/ko/1461094411_2740522766/vocal.ogg,1/MY/ko/1461094411_2740522766/background.m4a,1/MY/ko/1461094411_2740522766/mix.m4a,26.6875,29.6875,26.31,29.31,26.31,29.31
377545394_2994215273,377545394_2994215273-002-000,1/SA/ko/377545394_2994215273/vocal.ogg,1/SA/ko/377545394_2994215273/background.m4a,1/SA/ko/377545394_2994215273/mix.m4a,2.8274999999999997,5.8275,2.76,5.76,2.76,5.76
377545394_2994215273,377545394_2994215273-003-000,1/SA/ko/377545394_2994215273/vocal.ogg,1/SA/ko/377545394_2994215273/background.m4a,1/SA/ko/377545394_2994215273/mix.m4a,7.1175,10.1175,7.05,10.05,7.05,10.05
377545394_2994215273,377545394_2994215273-004-000,1/SA/ko/377545394_2994215273/vocal.ogg,1/SA/ko/377545394_2994215273/background.m4a,1/SA/ko/377545394_2994215273/mix.m4a,10.8375,13.8375,10.77,13.77,10.77,13.77
377545394_2994215273,377545394_2994215273-004-001,1/SA/ko/377545394_2994215273/vocal.ogg,1/SA/ko/377545394_2994215273/background.m4a,1/SA/ko/377545394_2994215273/mix.m4a,12.3375,15.3375,12.27,15.27,12.27,15.27
377545394_2994215273,377545394_2994215273-004-002,1/SA/ko/377545394_2994215273/vocal.ogg,1/SA/ko/377545394_2994215273/background.m4a,1/SA/ko/377545394_2994215273/mix.m4a,13.8375,16.8375,13.77,16.77,13.77,16.77
377545394_2994215273,377545394_2994215273-005-000,1/SA/ko/377545394_2994215273/vocal.ogg,1/SA/ko/377545394_2994215273/background.m4a,1/SA/ko/377545394_2994215273/mix.m4a,17.857499999999998,20.8575,17.79,20.79,17.79,20.79
377545394_2994215273,377545394_2994215273-006-000,1/SA/ko/377545394_2994215273/vocal.ogg,1/SA/ko/377545394_2994215273/background.m4a,1/SA/ko/377545394_2994215273/mix.m4a,22.897499999999997,25.8975,22.83,25.83,22.83,25.83
377545394_2994215273,377545394_2994215273-006-001,1/SA/ko/377545394_2994215273/vocal.ogg,1/SA/ko/377545394_2994215273/background.m4a,1/SA/ko/377545394_2994215273/mix.m4a,24.397499999999997,27.3975,24.33,27.33,24.33,27.33
377545394_2994215273,377545394_2994215273-006-002,1/SA/ko/377545394_2994215273/vocal.ogg,1/SA/ko/377545394_2994215273/background.m4a,1/SA/ko/377545394_2994215273/mix.m4a,25.897499999999997,28.8975,25.83,28.83,25.83,28.83
1374349757_2721203499,1374349757_2721203499-003-000,1/CN/ko/1374349757_2721203499/vocal.ogg,1/CN/ko/1374349757_2721203499/background.m4a,1/CN/ko/1374349757_2721203499/mix.m4a,12.337499999999999,15.3375,12.03,15.03,12.03,15.03
1374349757_2721203499,1374349757_2721203499-003-001,1/CN/ko/1374349757_2721203499/vocal.ogg,1/CN/ko/1374349757_2721203499/background.m4a,1/CN/ko/1374349757_2721203499/mix.m4a,13.837499999999999,16.8375,13.53,16.53,13.53,16.53
1374349757_2721203499,1374349757_2721203499-005-000,1/CN/ko/1374349757_2721203499/vocal.ogg,1/CN/ko/1374349757_2721203499/background.m4a,1/CN/ko/1374349757_2721203499/mix.m4a,22.567500000000003,25.5675,22.26,25.26,22.26,25.26
1374349757_2721203499,1374349757_2721203499-005-001,1/CN/ko/1374349757_2721203499/vocal.ogg,1/CN/ko/1374349757_2721203499/background.m4a,1/CN/ko/1374349757_2721203499/mix.m4a,24.067500000000003,27.0675,23.76,26.76,23.76,26.76
1374349757_2721203499,1374349757_2721203499-005-002,1/CN/ko/1374349757_2721203499/vocal.ogg,1/CN/ko/1374349757_2721203499/background.m4a,1/CN/ko/1374349757_2721203499/mix.m4a,25.567500000000003,28.5675,25.26,28.26,25.26,28.26
432386803_2727077388,432386803_2727077388-001-000,1/KR/ko/432386803_2727077388/vocal.ogg,1/KR/ko/432386803_2727077388/background.m4a,1/KR/ko/432386803_2727077388/mix.m4a,0.0,3.0,0.0625,3.0625,0.0625,3.0625
432386803_2727077388,432386803_2727077388-002-000,1/KR/ko/432386803_2727077388/vocal.ogg,1/KR/ko/432386803_2727077388/background.m4a,1/KR/ko/432386803_2727077388/mix.m4a,3.84,6.84,3.9025,6.9025,3.9025,6.9025
432386803_2727077388,432386803_2727077388-003-000,1/KR/ko/432386803_2727077388/vocal.ogg,1/KR/ko/432386803_2727077388/background.m4a,1/KR/ko/432386803_2727077388/mix.m4a,7.56,10.56,7.6225,10.6225,7.6225,10.6225
432386803_2727077388,432386803_2727077388-003-001,1/KR/ko/432386803_2727077388/vocal.ogg,1/KR/ko/432386803_2727077388/background.m4a,1/KR/ko/432386803_2727077388/mix.m4a,9.06,12.06,9.1225,12.1225,9.1225,12.1225
432386803_2727077388,432386803_2727077388-003-002,1/KR/ko/432386803_2727077388/vocal.ogg,1/KR/ko/432386803_2727077388/background.m4a,1/KR/ko/432386803_2727077388/mix.m4a,10.56,13.56,10.6225,13.6225,10.6225,13.6225
432386803_2727077388,432386803_2727077388-003-003,1/KR/ko/432386803_2727077388/vocal.ogg,1/KR/ko/432386803_2727077388/background.m4a,1/KR/ko/432386803_2727077388/mix.m4a,12.06,15.06,12.1225,15.1225,12.1225,15.1225
432386803_2727077388,432386803_2727077388-003-004,1/KR/ko/432386803_2727077388/vocal.ogg,1/KR/ko/432386803_2727077388/background.m4a,1/KR/ko/432386803_2727077388/mix.m4a,13.56,16.56,13.6225,16.6225,13.6225,16.6225
432386803_2727077388,432386803_2727077388-005-000,1/KR/ko/432386803_2727077388/vocal.ogg,1/KR/ko/432386803_2727077388/background.m4a,1/KR/ko/432386803_2727077388/mix.m4a,21.33,24.33,21.3925,24.3925,21.3925,24.3925
432386803_2727077388,432386803_2727077388-005-001,1/KR/ko/432386803_2727077388/vocal.ogg,1/KR/ko/432386803_2727077388/background.m4a,1/KR/ko/432386803_2727077388/mix.m4a,22.83,25.83,22.8925,25.8925,22.8925,25.8925
432386803_2727077388,432386803_2727077388-005-002,1/KR/ko/432386803_2727077388/vocal.ogg,1/KR/ko/432386803_2727077388/background.m4a,1/KR/ko/432386803_2727077388/mix.m4a,24.33,27.33,24.3925,27.3925,24.3925,27.3925
432386803_2727077388,432386803_2727077388-005-003,1/KR/ko/432386803_2727077388/vocal.ogg,1/KR/ko/432386803_2727077388/background.m4a,1/KR/ko/432386803_2727077388/mix.m4a,25.83,28.83,25.8925,28.8925,25.8925,28.8925
1961972786_2800624060,1961972786_2800624060-001-000,1/MX/ko/1961972786_2800624060/vocal.ogg,1/MX/ko/1961972786_2800624060/background.m4a,1/MX/ko/1961972786_2800624060/mix.m4a,0.8375,3.8375,0.0,3.0,0.0,3.0
1961972786_2800624060,1961972786_2800624060-001-001,1/MX/ko/1961972786_2800624060/vocal.ogg,1/MX/ko/1961972786_2800624060/background.m4a,1/MX/ko/1961972786_2800624060/mix.m4a,2.3375,5.3375,1.5,4.5,1.5,4.5
1961972786_2800624060,1961972786_2800624060-001-002,1/MX/ko/1961972786_2800624060/vocal.ogg,1/MX/ko/1961972786_2800624060/background.m4a,1/MX/ko/1961972786_2800624060/mix.m4a,3.8375,6.8375,3.0,6.0,3.0,6.0
1961972786_2800624060,1961972786_2800624060-001-003,1/MX/ko/1961972786_2800624060/vocal.ogg,1/MX/ko/1961972786_2800624060/background.m4a,1/MX/ko/1961972786_2800624060/mix.m4a,5.3375,8.3375,4.5,7.5,4.5,7.5
1961972786_2800624060,1961972786_2800624060-001-004,1/MX/ko/1961972786_2800624060/vocal.ogg,1/MX/ko/1961972786_2800624060/background.m4a,1/MX/ko/1961972786_2800624060/mix.m4a,6.8375,9.8375,6.0,9.0,6.0,9.0
1961972786_2800624060,1961972786_2800624060-001-005,1/MX/ko/1961972786_2800624060/vocal.ogg,1/MX/ko/1961972786_2800624060/background.m4a,1/MX/ko/1961972786_2800624060/mix.m4a,8.3375,11.3375,7.5,10.5,7.5,10.5
1961972786_2800624060,1961972786_2800624060-001-006,1/MX/ko/1961972786_2800624060/vocal.ogg,1/MX/ko/1961972786_2800624060/background.m4a,1/MX/ko/1961972786_2800624060/mix.m4a,9.8375,12.8375,9.0,12.0,9.0,12.0
1961972786_2800624060,1961972786_2800624060-001-007,1/MX/ko/1961972786_2800624060/vocal.ogg,1/MX/ko/1961972786_2800624060/background.m4a,1/MX/ko/1961972786_2800624060/mix.m4a,11.3375,14.3375,10.5,13.5,10.5,13.5
1961972786_2800624060,1961972786_2800624060-001-008,1/MX/ko/1961972786_2800624060/vocal.ogg,1/MX/ko/1961972786_2800624060/background.m4a,1/MX/ko/1961972786_2800624060/mix.m4a,12.8375,15.8375,12.0,15.0,12.0,15.0
1961972786_2800624060,1961972786_2800624060-001-009,1/MX/ko/1961972786_2800624060/vocal.ogg,1/MX/ko/1961972786_2800624060/background.m4a,1/MX/ko/1961972786_2800624060/mix.m4a,14.3375,17.3375,13.5,16.5,13.5,16.5
1961972786_2800624060,1961972786_2800624060-001-010,1/MX/ko/1961972786_2800624060/vocal.ogg,1/MX/ko/1961972786_2800624060/background.m4a,1/MX/ko/1961972786_2800624060/mix.m4a,15.8375,18.8375,15.0,18.0,15.0,18.0
1961972786_2800624060,1961972786_2800624060-001-011,1/MX/ko/1961972786_2800624060/vocal.ogg,1/MX/ko/1961972786_2800624060/background.m4a,1/MX/ko/1961972786_2800624060/mix.m4a,17.3375,20.3375,16.5,19.5,16.5,19.5
1961972786_2800624060,1961972786_2800624060-001-012,1/MX/ko/1961972786_2800624060/vocal.ogg,1/MX/ko/1961972786_2800624060/background.m4a,1/MX/ko/1961972786_2800624060/mix.m4a,18.8375,21.8375,18.0,21.0,18.0,21.0
1961972786_2800624060,1961972786_2800624060-001-013,1/MX/ko/1961972786_2800624060/vocal.ogg,1/MX/ko/1961972786_2800624060/background.m4a,1/MX/ko/1961972786_2800624060/mix.m4a,20.3375,23.3375,19.5,22.5,19.5,22.5
1961972786_2800624060,1961972786_2800624060-001-014,1/MX/ko/1961972786_2800624060/vocal.ogg,1/MX/ko/1961972786_2800624060/background.m4a,1/MX/ko/1961972786_2800624060/mix.m4a,21.8375,24.8375,21.0,24.0,21.0,24.0
1961972786_2800624060,1961972786_2800624060-001-015,1/MX/ko/1961972786_2800624060/vocal.ogg,1/MX/ko/1961972786_2800624060/background.m4a,1/MX/ko/1961972786_2800624060/mix.m4a,23.3375,26.3375,22.5,25.5,22.5,25.5
1961972786_2800624060,1961972786_2800624060-001-016,1/MX/ko/1961972786_2800624060/vocal.ogg,1/MX/ko/1961972786_2800624060/background.m4a,1/MX/ko/1961972786_2800624060/mix.m4a,24.8375,27.8375,24.0,27.0,24.0,27.0
1961972786_2800624060,1961972786_2800624060-001-017,1/MX/ko/1961972786_2800624060/vocal.ogg,1/MX/ko/1961972786_2800624060/background.m4a,1/MX/ko/1961972786_2800624060/mix.m4a,26.3375,29.3375,25.5,28.5,25.5,28.5
1890318648_2909450452,1890318648_2909450452-001-000,1/IN/te/1890318648_2909450452/vocal.ogg,1/IN/te/1890318648_2909450452/background.m4a,1/IN/te/1890318648_2909450452/mix.m4a,1.2974999999999999,4.2975,0.36,3.36,0.36,3.36
1890318648_2909450452,1890318648_2909450452-001-001,1/IN/te/1890318648_2909450452/vocal.ogg,1/IN/te/1890318648_2909450452/background.m4a,1/IN/te/1890318648_2909450452/mix.m4a,2.7975000000000003,5.7975,1.86,4.86,1.86,4.86
1890318648_2909450452,1890318648_2909450452-001-002,1/IN/te/1890318648_2909450452/vocal.ogg,1/IN/te/1890318648_2909450452/background.m4a,1/IN/te/1890318648_2909450452/mix.m4a,4.297499999999999,7.2975,3.36,6.36,3.36,6.36
1890318648_2909450452,1890318648_2909450452-001-003,1/IN/te/1890318648_2909450452/vocal.ogg,1/IN/te/1890318648_2909450452/background.m4a,1/IN/te/1890318648_2909450452/mix.m4a,5.7975,8.7975,4.86,7.86,4.86,7.86
1890318648_2909450452,1890318648_2909450452-001-004,1/IN/te/1890318648_2909450452/vocal.ogg,1/IN/te/1890318648_2909450452/background.m4a,1/IN/te/1890318648_2909450452/mix.m4a,7.2975,10.2975,6.36,9.36,6.36,9.36
1890318648_2909450452,1890318648_2909450452-001-005,1/IN/te/1890318648_2909450452/vocal.ogg,1/IN/te/1890318648_2909450452/background.m4a,1/IN/te/1890318648_2909450452/mix.m4a,8.7975,11.7975,7.86,10.86,7.86,10.86
1890318648_2909450452,1890318648_2909450452-001-006,1/IN/te/1890318648_2909450452/vocal.ogg,1/IN/te/1890318648_2909450452/background.m4a,1/IN/te/1890318648_2909450452/mix.m4a,10.2975,13.2975,9.36,12.36,9.36,12.36
1890318648_2909450452,1890318648_2909450452-001-007,1/IN/te/1890318648_2909450452/vocal.ogg,1/IN/te/1890318648_2909450452/background.m4a,1/IN/te/1890318648_2909450452/mix.m4a,11.7975,14.7975,10.86,13.86,10.86,13.86
1890318648_2909450452,1890318648_2909450452-001-008,1/IN/te/1890318648_2909450452/vocal.ogg,1/IN/te/1890318648_2909450452/background.m4a,1/IN/te/1890318648_2909450452/mix.m4a,13.2975,16.2975,12.36,15.36,12.36,15.36
1890318648_2909450452,1890318648_2909450452-001-009,1/IN/te/1890318648_2909450452/vocal.ogg,1/IN/te/1890318648_2909450452/background.m4a,1/IN/te/1890318648_2909450452/mix.m4a,14.7975,17.7975,13.86,16.86,13.86,16.86
1890318648_2909450452,1890318648_2909450452-001-010,1/IN/te/1890318648_2909450452/vocal.ogg,1/IN/te/1890318648_2909450452/background.m4a,1/IN/te/1890318648_2909450452/mix.m4a,16.2975,19.2975,15.36,18.36,15.36,18.36
1890318648_2909450452,1890318648_2909450452-001-011,1/IN/te/1890318648_2909450452/vocal.ogg,1/IN/te/1890318648_2909450452/background.m4a,1/IN/te/1890318648_2909450452/mix.m4a,17.7975,20.7975,16.86,19.86,16.86,19.86
1890318648_2909450452,1890318648_2909450452-001-012,1/IN/te/1890318648_2909450452/vocal.ogg,1/IN/te/1890318648_2909450452/background.m4a,1/IN/te/1890318648_2909450452/mix.m4a,19.2975,22.2975,18.36,21.36,18.36,21.36
1337325728_3020006075,1337325728_3020006075-001-000,1/KR/ko/1337325728_3020006075/vocal.ogg,1/KR/ko/1337325728_3020006075/background.m4a,1/KR/ko/1337325728_3020006075/mix.m4a,0.3175,3.3175,0.0,3.0,0.0,3.0
1337325728_3020006075,1337325728_3020006075-001-001,1/KR/ko/1337325728_3020006075/vocal.ogg,1/KR/ko/1337325728_3020006075/background.m4a,1/KR/ko/1337325728_3020006075/mix.m4a,1.8175,4.8175,1.5,4.5,1.5,4.5
1337325728_3020006075,1337325728_3020006075-001-002,1/KR/ko/1337325728_3020006075/vocal.ogg,1/KR/ko/1337325728_3020006075/background.m4a,1/KR/ko/1337325728_3020006075/mix.m4a,3.3175,6.3175,3.0,6.0,3.0,6.0
1337325728_3020006075,1337325728_3020006075-001-003,1/KR/ko/1337325728_3020006075/vocal.ogg,1/KR/ko/1337325728_3020006075/background.m4a,1/KR/ko/1337325728_3020006075/mix.m4a,4.8175,7.8175,4.5,7.5,4.5,7.5
1337325728_3020006075,1337325728_3020006075-001-004,1/KR/ko/1337325728_3020006075/vocal.ogg,1/KR/ko/1337325728_3020006075/background.m4a,1/KR/ko/1337325728_3020006075/mix.m4a,6.3175,9.3175,6.0,9.0,6.0,9.0
